"","chrom","start","end","K2P"
"26051","LG_7",113957460,113962419,0.00730405088733815
"26052","LG_7",113982603,113989931,0.0110927251672662
"26053","LG_7",114017502,114030438,0.0295642908429873
"26054","LG_N",81973146,81988478,0.0334229838898739
"26055","LG_7",114053896,114055751,0.0055841325495967
"26056","LG_7",114060779,114062543,0.0790232259668194
"26057","LG_7",114073209,114075342,0.0229149930246524
"26058","LG_7",114079206,114086331,0.0312291499297874
"26059","LG_7",114088530,114089921,0.0511434514363739
"26060","LG_7",114090273,114101298,0.0177114557891825
"26061","LG_7",114125038,114133720,0.00997992833217575
"26062","LG_7",114208016,114218640,0.0169897829241761
"26063","LG_7",114220602,114228141,0.0788565875166122
"26064","LG_7",114228741,114236039,0.0411543970841778
"26065","LG_N",81990131,81997826,0.00299103583877371
"26066","LG_7",114246535,114264567,0.0169914415454855
"26067","LG_7",114270569,114281605,0.0034853424616571
"26068","LG_7",114303404,114305622,0.0105745191987722
"26069","LG_7",114312785,114315566,0.0450575687010912
"26070","LG_7",114317067,114321629,0.052123494147753
"26071","LG_7",114333586,114345579,0.024073258068669
"26072","LG_7",114347436,114354944,0.0158337266855384
"26073","LG_7",114392547,114397273,0.0343297046794082
"26074","LG_7",114424123,114431888,0.0269613670552106
"26075","LG_7",114433024,114440201,0.0101043697371457
"26076","LG_N",82045715,82050975,0.00615318938993662
"26077","LG_7",114442898,114446041,0.0671518959507858
"26078","LG_7",114457161,114465646,0.0345947750441732
"26079","LG_7",114482311,114489302,0.0569622210571781
"26080","LG_7",114506137,114508860,0.0608757246295251
"26081","LG_7",114522006,114532009,0.0459195919290072
"26082","LG_7",114544603,114555381,0.00519071348023288
"26083","LG_7",114575306,114585095,0.00589038117743724
"26084","LG_7",114592125,114596190,0.0808628683983618
"26085","LG_7",114605954,114614887,0.0522281324743142
"26086","LG_7",114624178,114635637,0.0623555992379921
"26087","LG_N",82068643,82085197,0.00578330594556292
"26088","LG_7",114661644,114664722,0.0249901166350439
"26089","LG_7",114672289,114683269,0.0161663650957215
"26090","LG_7",114684731,114691792,0.0886864399249687
"26091","LG_7",114698845,114704118,0.00845103429701213
"26092","LG_7",114711576,114722594,0.00117061793536544
"26093","LG_7",114734106,114740039,0.0670782248604313
"26094","LG_7",114751376,114769736,0.0152765634302501
"26095","LG_7",114778956,114784506,0.0445943707025781
"26096","LG_7",114785573,114792041,0.0286678839976065
"26097","LG_7",114835358,114840617,0.0304038015678098
"26098","LG_N",82106912,82115292,0.0279991380116158
"26099","LG_7",114848450,114858122,0.00465220413476726
"26100","LG_7",114887260,114896818,0.0408609247699541
"26101","LG_7",114933148,114934501,0.0700448122644233
"26102","LG_7",114941405,114948779,0.0367738869444552
"26103","LG_7",114958115,114967849,0.0285628557356828
"26104","LG_7",114977590,114988331,0.0190887361774026
"26105","LG_7",115010389,115017496,0.0239168809219951
"26106","LG_7",115045442,115053135,0.0100423869650627
"26107","LG_7",115053585,115056432,0.0308012233676235
"26108","LG_7",115057753,115066409,0.00832134113945104
"26109","LG_N",82128005,82132334,0.0321748407781169
"26110","LG_N",10285364,10286366,0.0534058909420306
"26111","LG_7",115094175,115100962,0.0307327338460286
"26112","LG_7",115101909,115112961,0.00115740792422568
"26113","LG_7",115112961,115123305,0.0333251007640838
"26114","LG_7",115130270,115137664,0.015744036654321
"26115","LG_7",115168491,115173388,0.00726397930084782
"26116","LG_7",115173623,115176886,0.0807366544304097
"26117","LG_7",115177525,115185336,0.00772840202880411
"26118","LG_7",115200250,115207577,0.00200075166854506
"26119","LG_7",115208286,115212994,0.0171463843633709
"26120","LG_7",115227572,115238619,0
"26121","LG_N",82160298,82177264,0.00302744094638477
"26122","LG_7",115241468,115252989,0.013979556132938
"26123","LG_7",115268057,115288732,0.0069606068058547
"26124","LG_7",115295013,115304393,0.0428725576518052
"26125","LG_7",115311566,115321121,0.0717412847248927
"26126","LG_7",115322013,115329558,0.046611709484334
"26127","LG_7",115340826,115351849,0.0140684078029177
"26128","LG_7",115358691,115371618,0.0674336961660607
"26129","LG_7",115373804,115381160,0.0158266022520841
"26130","LG_7",115386828,115397748,0.00698088239686845
"26131","LG_7",115406822,115411656,0.0248848885919327
"26132","LG_N",82198843,82207909,0.00444539417318936
"26133","LG_7",115415297,115425257,0.03181797350954
"26134","LG_7",115431791,115436301,0.0328792632432403
"26135","LG_7",115444642,115451435,0.0832625881369296
"26136","LG_7",115458272,115467710,0.00230947292814726
"26137","LG_7",115482814,115490015,0.0310355241815406
"26138","LG_7",115493599,115496801,0.00260884051233837
"26139","LG_7",115520011,115520837,0.0603887720436878
"26140","LG_7",115526125,115532957,0.0277232551436008
"26141","LG_7",115534227,115541927,0.0119913056097532
"26142","LG_7",115558051,115564307,0.0492582791952566
"26143","LG_N",82211901,82222933,0.00929535291801072
"26144","LG_7",115596514,115607152,0.00464140768407142
"26145","LG_7",115621522,115629226,0.0152051456133196
"26146","LG_7",115634104,115644468,0.019866198128975
"26147","LG_7",115655882,115657113,0.0172925992344778
"26148","LG_7",115706277,115713465,0.0429939422312887
"26149","LG_7",115755880,115758955,0.0385225006654402
"26150","LG_7",115782637,115789963,0.00702581250270005
"26151","LG_7",115812387,115822321,0.0207666818216493
"26152","LG_7",115841122,115848045,0.0596145923777774
"26153","LG_7",115858295,115863537,0.0278351839685326
"26154","LG_N",82240224,82251216,0.0372812876965969
"26155","LG_7",115906457,115910939,0.00616972075893862
"26156","LG_7",115919045,115926729,0.00298582359322263
"26157","LG_7",115931117,115942048,0.0435969841453794
"26158","LG_7",115950268,115961289,0.0190189345213628
"26159","LG_7",115961461,115968687,0.0775711475368222
"26160","LG_7",115972270,115981053,0.0333465444701579
"26161","LG_7",116014335,116021419,0.00402416254311447
"26162","LG_7",116026470,116033089,0.0567169700862472
"26163","LG_7",116047853,116054081,0.0171526042109748
"26164","LG_7",116065449,116074094,0.047194477453502
"26165","LG_N",82261087,82267156,0.0350154938267462
"26166","LG_7",116088557,116096231,0.00403099839894873
"26167","LG_7",116098922,116100021,0.0835982914776954
"26168","LG_7",116105535,116116544,0.0119149487043765
"26169","LG_7",116120776,116133519,0.00257619577678888
"26170","LG_7",116138642,116141680,0.0219267484054729
"26171","LG_7",116145748,116156639,0.0227108126165664
"26172","LG_7",116163481,116173605,0.0439417363827496
"26173","LG_7",116176546,116183564,0.0319493512249076
"26174","LG_7",116197929,116208969,0.00573135489487353
"26175","LG_7",116228919,116236218,0.00908878971164876
"26176","LG_N",82294495,82302169,0.00504721083872276
"26177","LG_7",116243209,116250855,0.00544872514552478
"26178","LG_7",116260480,116274935,0.0774144932096869
"26179","LG_7",116291555,116302442,0.00115174242373346
"26180","LG_7",116336615,116347706,0.025280178450886
"26181","LG_7",116369103,116380087,0.0142195075760382
"26182","LG_7",116393449,116416787,0.0181439802770686
"26183","LG_7",116424341,116432654,0.029980906780475
"26184","LG_7",116451246,116458290,0.0731293759407038
"26185","LG_7",116459007,116471524,0.062127379835993
"26186","LG_7",116473933,116481107,0.0153154903574981
"26187","LG_N",82303137,82309187,0.0351100800559673
"26188","LG_7",116497801,116506327,0.00972292667481853
"26189","LG_7",116511020,116518151,0.035948989011108
"26190","LG_7",116520552,116529658,0.0738854776416717
"26191","LG_7",116539627,116547188,0.0594468201923678
"26192","LG_7",116548913,116559861,0.0202774587406289
"26193","LG_7",116610538,116621553,0.0597348124214444
"26194","LG_7",116623679,116631846,0.0188167660121388
"26195","LG_7",116658800,116670315,0.043925422163865
"26196","LG_7",116707978,116718464,0.0259259267763106
"26197","LG_7",116727609,116739279,0.0662003849978019
"26198","LG_N",82313038,82314222,0.132693473995863
"26199","LG_7",116752940,116760087,0.0758655564086085
"26200","LG_7",116767698,116774915,0.0467568072493942
"26201","LG_7",116781084,116792386,0.110855360343321
"26202","LG_7",116800383,116807457,0.0432975509198726
"26203","LG_7",116823735,116833994,0.0295043299449345
"26204","LG_7",116855712,116863500,0.0318145198676446
"26205","LG_7",116887448,116897659,0.00810162143420589
"26206","LG_7",116898958,116908641,0.0636701733881275
"26207","LG_7",116913412,116914247,0.116346921518985
"26208","LG_7",116927191,116934880,0.00199601063476872
"26209","LG_N",82330090,82335212,0.00673153359609441
"26210","LG_7",116943193,116947796,0.0806134917854762
"26211","LG_7",116965175,116976229,0.0034129751729974
"26212","LG_7",116982088,116992895,0.00698901407066756
"26213","LG_7",117016028,117025729,0.0018680005389364
"26214","LG_7",117030166,117037044,0.0806510718271015
"26215","LG_7",117061203,117066939,0.0150224036742408
"26216","LG_7",117072917,117082455,0.00924705616242613
"26217","LG_7",117093019,117103768,0.0481305066228056
"26218","LG_7",117114858,117119296,0
"26219","LG_7",117120726,117128271,0.00219148244205045
"26220","LG_N",82343134,82350883,0.0272333445391481
"26221","LG_N",10286960,10301191,0.0242408147910914
"26222","LG_7",117130518,117141212,0.0124259176388887
"26223","LG_7",117162780,117173827,0.00925404132656759
"26224","LG_7",117180798,117191208,0.0360068188537337
"26225","LG_7",117232097,117243112,0.0129162873509195
"26226","LG_7",117252077,117263118,0.00115975687379171
"26227","LG_7",117283168,117294892,0.060030432892629
"26228","LG_7",117318039,117328377,0.0778023091334809
"26229","LG_7",117338602,117339108,0.131986906560943
"26230","LG_7",117341618,117344210,0.0872497438404942
"26231","LG_7",117345483,117363744,0.022815894976688
"26232","LG_N",82359761,82367279,0.00110588922460999
"26233","LG_7",117376787,117387812,0.00700533438466607
"26234","LG_7",117422691,117430015,0.00300000400000961
"26235","LG_7",117439628,117450538,0.0070755241750189
"26236","LG_7",117469776,117477496,0.0148962195650412
"26237","LG_7",117482789,117493836,0.00115606987918975
"26238","LG_7",117497477,117503056,0.104214898264143
"26239","LG_7",117509596,117513780,0.0162880959038869
"26240","LG_7",117523789,117532816,0.0394530143492772
"26241","LG_7",117537308,117544723,0.0333274792572293
"26242","LG_7",117547735,117549769,0.0762043948953147
"26243","LG_N",82438742,82441822,0.020036456387107
"26244","LG_7",117564360,117574933,0.00152945449299725
"26245","LG_7",117600783,117607836,0.00605759870040317
"26246","LG_7",117639241,117646960,0.016655362259575
"26247","LG_7",117649131,117652422,0.0131856216613954
"26248","LG_7",117668020,117676482,0.00444930101359963
"26249","LG_7",117683118,117696967,0.0438729278959727
"26250","LG_7",117738712,117749755,0.0308164104955086
"26251","LG_7",117767153,117774824,0.0287877117961183
"26252","LG_7",117832230,117836785,0.00721416080737987
"26253","LG_7",117891027,117898811,0.0237915827591811
"26254","LG_N",82463147,82466227,0.022088083141728
"26255","LG_7",117928013,117939065,0.00229720238688135
"26256","LG_7",117968590,117988609,0.0244138175710479
"26257","LG_7",117997240,118013166,0.00991154877418234
"26258","LG_7",118025417,118033088,0.0163068992355127
"26259","LG_7",118052095,118061027,0.0263179502215965
"26260","LG_7",118070900,118081311,0.0136717617097517
"26261","LG_7",118086145,118090633,0.0442352332921552
"26262","LG_7",118093004,118103628,0.0348693120585997
"26263","LG_7",118106181,118113624,0.013951455702266
"26264","LG_7",118140804,118151678,0.0387537005476224
"26265","LG_N",82467851,82472115,0.0910746981505429
"26266","LG_7",118159038,118177560,0.00825167382031689
"26267","LG_7",118188915,118194013,0.0177845677046098
"26268","LG_7",118194224,118203785,0.00815868917925258
"26269","LG_7",118235406,118243853,0.0390591164096182
"26270","LG_7",118272074,118279065,0.0155205703615781
"26271","LG_7",118343194,118355323,0.0192746056152856
"26272","LG_7",118369218,118376065,0.0650419468226527
"26273","LG_7",118390879,118395922,0.0580470529793413
"26274","LG_7",118396508,118403824,0.00100300936343287
"26275","LG_7",118405128,118412536,0.0278405895732842
"26276","LG_N",82490630,82495831,0.0261389392287133
"26277","LG_7",118424968,118434979,0
"26278","LG_7",118486269,118490712,0.0110703973267273
"26279","LG_7",118508351,118515483,0.0262299162282035
"26280","LG_7",118562870,118574172,0.0289350189006279
"26281","LG_7",118583641,118594720,0.0362626334693418
"26282","LG_7",118597547,118601299,0.0339078426994883
"26283","LG_7",118613875,118621015,0.0209202167777497
"26284","LG_7",118631982,118636917,0.0094679507955482
"26285","LG_7",118639682,118650948,0.0323104407838416
"26286","LG_7",118660587,118671287,0.0770295927118859
"26287","LG_N",82514251,82522202,0.0950298136265018
"26288","LG_7",118696448,118704080,0.0125532146740777
"26289","LG_7",118720405,118741333,0.0369916680909505
"26290","LG_7",118753551,118764190,0.0402765531479886
"26291","LG_7",118797515,118808547,0.00232659808075308
"26292","LG_7",118832218,118834991,0.0422380338636983
"26293","LG_7",118840911,118852013,0.00580318955733682
"26294","LG_7",118855479,118870224,0.013408385731578
"26295","LG_7",118874857,118881820,0.0304333217760894
"26296","LG_7",118884990,118888648,0.0283663066660944
"26297","LG_7",118911703,118918701,0.0753057597346488
"26298","LG_N",82530114,82536792,0.0320214556890494
"26299","LG_7",118925051,118934971,0.0346591647065722
"26300","LG_7",118941684,118949955,0.0253164362516864
"26301","LG_7",118992455,118999753,0.00814258718820019
"26302","LG_7",118999918,119001127,0.133686578694685
"26303","LG_7",119016824,119021473,0.00754615070082639
"26304","LG_7",119029701,119037352,0.00417428862411561
"26305","LG_7",119040920,119051446,0.0366077078619616
"26306","LG_7",119081516,119088699,0.00805243068717738
"26307","LG_7",119089032,119093560,0.0327772426034608
"26308","LG_7",119094410,119106699,0.0331420869775565
"26309","LG_N",82575709,82585276,0.0140778390562912
"26310","LG_7",119108577,119116998,0.0278405895732842
"26311","LG_7",119150894,119158677,0.0250017519051684
"26312","LG_7",119173828,119184802,0.0105926160371674
"26313","LG_7",119185555,119197161,0.0536388858463465
"26314","LG_7",119199814,119217790,0.0321424387225166
"26315","LG_7",119227385,119228403,0.130061683514753
"26316","LG_7",119239853,119250086,0.0131044031911906
"26317","LG_7",119251377,119262392,0.0105358312834964
"26318","LG_7",119264207,119267623,0.00437844340876933
"26319","LG_7",119272033,119274149,0.0899171054035175
"26320","LG_N",82638202,82649247,0.00581669177949103
"26321","LG_7",119280732,119288740,0.00714996418748319
"26322","LG_7",119313359,119325512,0.0759949298849263
"26323","LG_7",119355457,119362788,0.0609248731941004
"26324","LG_7",119368309,119378999,0.0335861482966468
"26325","LG_7",119419000,119426688,0.00400301336344247
"26326","LG_7",119441930,119452017,0.0388956009860957
"26327","LG_7",119460156,119464935,0.0531791395941701
"26328","LG_7",119475020,119485912,0.067738211016131
"26329","LG_7",119508880,119516525,0.00412664706555264
"26330","LG_7",119522858,119532924,0.0382549340663484
"26331","LG_N",82666214,82672387,0.0228962631960116
"26332","LG_N",10312842,10319905,0
"26333","LG_7",119555436,119562468,0.0701817472303801
"26334","LG_7",119566434,119574195,0.0226870581211617
"26335","LG_7",119581126,119592197,0.00462830760068399
"26336","LG_7",119620300,119629425,0.0142187858752505
"26337","LG_7",119629858,119637156,0.0119237000656977
"26338","LG_7",119656628,119667221,0.0356405894883758
"26339","LG_7",119670528,119674712,0.0354702352806193
"26340","LG_7",119685375,119691173,0.0546190666204514
"26341","LG_7",119711769,119719261,0.0274497317752836
"26342","LG_7",119722700,119733715,0.00823261436096959
"26343","LG_N",82678731,82683967,0.0483678862156492
"26344","LG_7",119736489,119737788,0.0758892959904487
"26345","LG_7",119745097,119752660,0
"26346","LG_7",119752706,119759557,0.0381159648561286
"26347","LG_7",119771928,119783411,0.100105690577276
"26348","LG_7",119834277,119839795,0.0116837576303087
"26349","LG_7",119867209,119871441,0.020275807582236
"26350","LG_7",119875001,119885433,0.0210346940886467
"26351","LG_7",119893183,119900543,0.0237915827591811
"26352","LG_7",119930562,119941530,0.0286133875719623
"26353","LG_7",119953430,119961962,0.00670145932935957
"26354","LG_N",82693031,82705292,0.00936680702302937
"26355","LG_7",119965827,119976839,0.00252008467482401
"26356","LG_7",119978316,119988475,0.0265709773048713
"26357","LG_7",119996148,120003956,0.0504524725017705
"26358","LG_7",120014416,120034691,0.0611869943104773
"26359","LG_7",120037750,120038410,0.0823285588059939
"26360","LG_7",120045647,120046221,0.0480163940736983
"26361","LG_7",120047385,120048191,0.0543880885667773
"26362","LG_7",120052167,120056630,0.017223706200551
"26363","LG_7",120067653,120074711,0.0313741549550092
"26364","LG_7",120079948,120086712,0.0375598721475812
"26365","LG_N",82710945,82718708,0.0359851464442635
"26366","LG_7",120106924,120117957,0.0301198535782871
"26367","LG_7",120154791,120161444,0.0358893289013248
"26368","LG_7",120169361,120177019,0.0452099494891741
"26369","LG_7",120177824,120188880,0.00231314367909852
"26370","LG_7",120204382,120211758,0.0402974158887579
"26371","LG_7",120221667,120232889,0.00462797114662714
"26372","LG_7",120249211,120254118,0.0256219806550187
"26373","LG_7",120257123,120277389,0.0162212646716796
"26374","LG_7",120290500,120293258,0.0183567131781586
"26375","LG_7",120301124,120314891,0.00449141310420296
"26376","LG_N",82729293,82739421,0.0410331316913267
"26377","LG_7",120334032,120339070,0.0496840031043736
"26378","LG_7",120339553,120357388,0.0269577869587042
"26379","LG_7",120371298,120378490,0.0170361987363067
"26380","LG_7",120398594,120411679,0.0416918373226676
"26381","LG_7",120446468,120450222,0.0833358353675362
"26382","LG_7",120453080,120461716,0.10617853126364
"26383","LG_7",120463078,120470786,0.0232847820929762
"26384","LG_7",120494094,120501915,0.00988825803246775
"26385","LG_7",120520630,120532215,0.0163667097998659
"26386","LG_7",120562927,120566873,0.0638987155447066
"26387","LG_N",82741099,82743694,0.0586635567151281
"26388","LG_7",120589132,120598746,0.0655146356518224
"26389","LG_7",120609781,120632960,0.00454977698609068
"26390","LG_7",120640320,120648419,0.115314652130298
"26391","LG_7",120674930,120685856,0.0348886169375175
"26392","LG_7",120714646,120718754,0.0451082189576119
"26393","LG_7",120730324,120734790,0.0470966260150956
"26394","LG_7",120768577,120786974,0.0269494829159736
"26395","LG_7",120834961,120846604,0.00772329591239206
"26396","LG_7",120861043,120868636,0.02084514553434
"26397","LG_7",120885682,120902327,0.00058830021542893
"26398","LG_N",82754996,82760636,0.0307406004025703
"26399","LG_7",120912477,120917101,0.02705468163598
"26400","LG_7",120917101,120924380,0.00411102007600826
"26401","LG_7",120924933,120929671,0.00972660324231656
"26402","LG_7",120972796,120977532,0.0516553604698255
"26403","LG_7",120979200,120986872,0.0111151432573541
"26404","LG_7",120998679,121004850,0.0231020134851136
"26405","LG_7",121010448,121021147,0.0460852535878763
"26406","LG_7",121028839,121036265,0.0550806998943592
"26407","LG_7",121057730,121062501,0.105849077187138
"26408","LG_7",121093448,121098541,0.00597241466211441
"26409","LG_N",82762990,82763454,0.0418913290698058
"26410","LG_7",121107776,121118768,0.0235962459287108
"26411","LG_7",121121702,121125099,0.0770231288452574
"26412","LG_7",121129065,121136568,0.0790898849629041
"26413","LG_7",121140027,121151073,0.00116110347201604
"26414","LG_7",121157716,121168729,0.010515229763107
"26415","LG_7",121199220,121210139,0.00817458276279661
"26416","LG_7",121239032,121247290,0.00914645482036376
"26417","LG_7",121277614,121297288,0.0459546039576112
"26418","LG_7",121325255,121329344,0.00613209225849741
"26419","LG_7",121350475,121355052,0.0470354929553939
"26420","LG_N",82763822,82764633,0.067254661113787
"26421","LG_7",121359857,121368407,0.0259898722445582
"26422","LG_7",121386097,121395416,0.0206720044987875
"26423","LG_7",121396351,121417034,0.0329818393327538
"26424","LG_7",121433431,121440707,0.0118841593720808
"26425","LG_7",121451047,121461136,0.0275277038175933
"26426","LG_7",121502610,121513225,0.046516162687659
"26427","LG_7",121527891,121537629,0.065044688192617
"26428","LG_7",121541348,121549242,0.0225259563832678
"26429","LG_7",121561218,121569269,0.026648315212128
"26430","LG_7",121588400,121598526,0.00229489713710225
"26431","LG_N",82773407,82781093,0.00199203450743722
"26432","LG_7",121614556,121625555,0.0166600312744487
"26433","LG_7",121643863,121648023,0.0738035494137025
"26434","LG_7",121659894,121667958,0.00124494294421536
"26435","LG_7",121683476,121699483,0.0111253403752347
"26436","LG_7",121709477,121718614,0.0286836057332123
"26437","LG_7",121729735,121740555,0.010527528281503
"26438","LG_7",121754177,121762538,0.060439446539557
"26439","LG_7",121771677,121790434,0.152216594473283
"26440","LG_7",121792458,121796757,0.0401432469802669
"26441","LG_7",121799325,121809873,0.0671872498927232
"26442","LG_N",82803000,82810160,0.0163891513747745
"26443","LG_N",10362486,10373385,0.0393120902662533
"26444","LG_7",121849419,121857864,0.00464019992365231
"26445","LG_7",121904778,121911976,0.028011375131948
"26446","LG_7",121924531,121925895,0.0428696373387187
"26447","LG_7",121947986,121959051,0.00116110347201604
"26448","LG_7",122002202,122017206,0.0303884630657183
"26449","LG_7",122021760,122027394,0.0319516737400703
"26450","LG_7",122083004,122094017,0.00700229139919442
"26451","LG_7",122140618,122145560,0.0131860373332294
"26452","LG_7",122187827,122189525,0.0788551035816484
"26453","LG_7",122207815,122215130,0.0322222062875437
"26454","LG_N",82837948,82842955,0.058504770841971
"26455","LG_7",122224756,122241208,0.00453285085591816
"26456","LG_7",122253523,122259162,0.00841865324259395
"26457","LG_7",122284748,122292483,0.00895608228382544
"26458","LG_7",122320105,122329432,0.00540861014153885
"26459","LG_7",122385661,122391219,0.0393702804788921
"26460","LG_7",122392299,122410662,0.0579240491253847
"26461","LG_7",122420725,122425187,0.00421581619800593
"26462","LG_7",122454144,122455123,0.113749519922638
"26463","LG_7",122465810,122472998,0.0459715689218882
"26464","LG_7",122512213,122514197,0.0602863661753174
"26465","LG_N",82847920,82848801,0.0549804796150762
"26466","LG_7",122515617,122524246,0.011705386761833
"26467","LG_7",122525818,122533456,0.0844976983382517
"26468","LG_7",122534936,122538299,0.0208905222171768
"26469","LG_7",122560310,122571149,0.0151833802039424
"26470","LG_7",122579679,122581676,0.0688646443081164
"26471","LG_7",122589737,122596265,0.0525284625550238
"26472","LG_7",122598928,122605906,0.0168165744005985
"26473","LG_7",122624014,122638952,0.0651924865995629
"26474","LG_7",122643270,122650941,0.00519835628027497
"26475","LG_7",122661039,122672035,0.0452729621948611
"26476","LG_N",82849048,82853656,0.047098615142158
"26477","LG_7",122673852,122678449,0.0788836520752144
"26478","LG_7",122680408,122685760,0.0872608650966821
"26479","LG_7",122690872,122705159,0.0494819421325582
"26480","LG_7",122714684,122725724,0.0676249931455795
"26481","LG_7",122735386,122740940,0.070563501834291
"26482","LG_7",122741702,122750043,0.0756586407522913
"26483","LG_7",122756380,122760431,0.00945082555431786
"26484","LG_7",122765249,122776296,0.00688475794383105
"26485","LG_7",122779398,122795039,0.0140811123985917
"26486","LG_7",122826056,122829991,0.0242238762878042
"26487","LG_N",82890751,82899690,0.0236436540623242
"26488","LG_7",122837016,122848059,0
"26489","LG_7",122856844,122857713,0.0912717976989605
"26490","LG_7",122882070,122892044,0.00931975476357102
"26491","LG_7",122895569,122898222,0.0230729946212492
"26492","LG_7",122902483,122908072,0.0961027632261022
"26493","LG_7",122911967,122913027,0.0333514477330134
"26494","LG_7",122918212,122928913,0.0110119313695041
"26495","LG_7",122932885,122937723,0.100654065726251
"26496","LG_7",122943493,122952268,0.00934426580666068
"26497","LG_7",122965415,122991736,0.00810748613347283
"26498","LG_N",82918300,82929265,0.0292802404422122
"26499","LG_7",123049427,123060568,0.00903296038293594
"26500","LG_7",123071747,123076644,0.0354608211231736
"26501","LG_7",123083076,123094057,0.0214076106728857
"26502","LG_7",123094067,123102421,0.0082225948787235
"26503","LG_7",123109489,123117053,0.038520988549206
"26504","LG_7",123128547,123131388,0.0102781876414048
"26505","LG_7",123191605,123198682,0.00199601063476872
"26506","LG_7",123208993,123213467,0.00401506767418067
"26507","LG_7",123217385,123228384,0.00948311566936501
"26508","LG_7",123234297,123245106,0.0386152175127146
"26509","LG_N",82949024,82962699,0.0571048464569599
"26510","LG_7",123267783,123270496,0.0789153107386817
"26511","LG_7",123316119,123327168,0
"26512","LG_7",123347576,123359586,0.0296402128390078
"26513","LG_7",123360280,123371303,0.0736306623171098
"26514","LG_7",123400090,123411076,0
"26515","LG_7",123431584,123439308,0.00789229551298439
"26516","LG_7",123453025,123463935,0.00672409596451908
"26517","LG_7",123487998,123497928,0.0206450514719504
"26518","LG_7",123522436,123533417,0.0212700545600035
"26519","LG_7",123536773,123544521,0.0477320671675177
"26520","LG_N",82981733,82982296,0.00776711753743689
"26521","LG_7",123561832,123570605,0.0296511735706637
"26522","LG_7",123573081,123575805,0.0535899903144543
"26523","LG_7",123588070,123589686,0.0813436070975428
"26524","LG_7",123597689,123605243,0.0353049411266708
"26525","LG_7",123637302,123653845,0.0377664890182895
"26526","LG_7",123668306,123686381,0.0194647949370349
"26527","LG_7",123697854,123706475,0.0128264098951115
"26528","LG_7",123721089,123728812,0.0373794503507489
"26529","LG_7",123731454,123740043,0.0037379065148869
"26530","LG_7",123746987,123754662,0.00710459442555148
"26531","LG_N",82984494,82987695,0.00839206701699116
"26532","LG_7",123761925,123769640,0.0450419378277874
"26533","LG_7",123775066,123779210,0.0374351443792268
"26534","LG_7",123794706,123804353,0.0199036481320562
"26535","LG_7",123816214,123827220,0.0242212566484059
"26536","LG_7",123852654,123855759,0.0368026364181981
"26537","LG_7",123906754,123910249,0.039424831600046
"26538","LG_7",123936261,123946118,0.082707029534061
"26539","LG_7",123949022,123952155,0.091507024924094
"26540","LG_7",123960622,123966404,0.0620196571537324
"26541","LG_7",123983447,123994506,0.00926340330747135
"26542","LG_N",83001871,83002325,0.0685924778789995
"26543","LG_7",123998137,124008567,0.0826427109537557
"26544","LG_7",124020875,124025511,0.0700982876640161
"26545","LG_7",124030151,124040297,0.0288900644143702
"26546","LG_7",124051111,124053014,0.0517943657373077
"26547","LG_7",124057827,124065130,0.0131692900784408
"26548","LG_7",124094708,124097170,0.0381440488962494
"26549","LG_7",124099094,124110117,0.00465660480664625
"26550","LG_7",124118460,124126294,0.0350364425602313
"26551","LG_7",124129328,124136632,0.00712812147722409
"26552","LG_7",124186220,124197245,0.0129358586965921
"26553","LG_N",83024962,83035947,0.00699408521649474
"26554","LG_N",10396899,10402421,0.0902583900759778
"26555","LG_7",124197532,124207706,0.0433746072051232
"26556","LG_7",124226162,124235236,0.0203797579474916
"26557","LG_7",124267855,124278802,0.067206765307893
"26558","LG_7",124284996,124295668,0.0423108004261842
"26559","LG_7",124311361,124322080,0.0587852507837399
"26560","LG_7",124325849,124333590,0.0362442042472037
"26561","LG_7",124335591,124339322,0.141003101787467
"26562","LG_7",124363187,124366656,0.0207231284806403
"26563","LG_7",124387093,124397836,0.00115340304895752
"26564","LG_7",124403014,124413546,0.00311284864485518
"26565","LG_N",83035950,83039830,0.015672068627242
"26566","LG_7",124423007,124433588,0.0684227904473478
"26567","LG_7",124444693,124452481,0.0268342754911164
"26568","LG_7",124459204,124466869,0.0121345116022783
"26569","LG_7",124476569,124485235,0.0447607343363381
"26570","LG_7",124498559,124506274,0.0427407836957962
"26571","LG_7",124511834,124519524,0.00299476545327659
"26572","LG_7",124523083,124524033,0.0370929931631963
"26573","LG_7",124543296,124553784,0.0208622499918612
"26574","LG_7",124627613,124638563,0.00818414027788745
"26575","LG_7",124702989,124710065,0.0303040079763026
"26576","LG_N",83041658,83061166,0.0300507153205433
"26577","LG_7",124731371,124742417,0.0103610176012719
"26578","LG_7",124753528,124761234,0.042780887522379
"26579","LG_7",124774626,124782417,0.0256920314244032
"26580","LG_7",124790488,124798866,0.0412347070127166
"26581","LG_7",124808001,124815789,0.0290278988048193
"26582","LG_7",124816788,124821817,0.0404487588942436
"26583","LG_7",124836023,124840185,0.0239568612769164
"26584","LG_7",124849447,124851211,0.108260910625033
"26585","LG_7",124858131,124863016,0.0198224742460917
"26586","LG_7",124871088,124878007,0.0574705782755554
"26587","LG_N",83088355,83094538,0.0100122223525796
"26588","LG_7",124887209,124891778,0.0419527363953924
"26589","LG_7",124904856,124906732,0.0647535684644843
"26590","LG_7",124910796,124921521,0.00951686257262999
"26591","LG_7",124924537,124932321,0.0237529432909408
"26592","LG_7",124934823,124945865,0.00232153560264172
